"id","asset","endDate","owner","percentage","startDate","alephUrl","sharesCurrency","date","description","namesMentioned","indexText","legalBasis","modifiedAt","sharesCount","publisher","publisherUrl","recordId","retrievedAt","role","sourceUrl","status","summary","ownershipType","sharesType","sharesValue"
"2c19e80eaa4ec46812c8bceab72719093477aabc","213eea88b02c52cc6bc2ea626195892f50f13274","","4613cfd8b08cd01bce2108fd03ed49421e96ed05","78.57","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"2c30422467b34af5d4e586bb8d0ca3b567d883a1","146f0f8f836927b3374424e0ee9a17f669b1bcd1","","29ced6235ebcb561de8af9fcfd5792ebce7669e3","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2c35d4c885ad1d0905b877502f119036ec7968e3","3f5db8d0d2e114208c65b2254c40c3743f17a68b","","31fb02ea15b642a169ee418a03909b676aa2d1f8","20.00; 50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2c42ec91e6a885e14c8745a0b26c03d7e0e6c6a7","c6ea10db7885e1eac0466954514ca3768f491d4d","","c4a45f2fee2e1941c4b2fddd8770a63047361170","26.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2c4d277a075df9ad724bf4425e1fb5d24fae276d","91b8192eae51150e2b1a641914413a688ab88845","","6e4f9128ad7d221085dcc53af2fe50ae718e0d27","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2c709b2d75ab22549079e2b0c8799513e2db6486","88f6abc8bf287ab79de3290c4b93d9dc88c051bb","","6822363a2e8c04ca761b2b33c3a13a396c6e3fc9","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2c81d8db8928c0c5ab437810e0c29e41c806601d","71237a4c11e8f4b77ab4bc4306fc770c1e1aa858","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","66.70","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2c83e0cd5c5b95b55b76df7dd17266a9fb789311","678f71aefdbb207e791ab6dbd8a4656f632f2c06","","62d8dca2df6e0b3768366096789ed92481d0ea46","4.26","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2c85a848cbdb64939c05e6d8f6d259f7cb64cb8d","6583f324dffe1caaa8a70a02d396912057c66123","","c8882820029defc8565709a0e350133cc3498a27","25.01","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2c9b0d1bd45c3d29edceb801a9b769c71358d19d","a9baa20bbe30ad5f32d18dc23568caae70579145","","71b6d87ca299fb7b6216e870f257cc5519877dcb","0.57","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2cb5a1ed26ebba17c2c0b43d94ca27cd137d2686","b991b42d0e6be8643fb65f6aab59843b1faed286","","c8882820029defc8565709a0e350133cc3498a27","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2ce006d4d86a49958ef2d13d2e860f12af7c257a","22c7241dd0bc11c9c6c05c7e5a3aec4b5e0f85de","","408a217a972f1e125f931b5680b2181252962883","","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"2ce3128805b1b6f67eaa81718d3017987857e974","deafddd7e3701f28b2aa6a42842e224b5f08eb90","","a4271ab7fa3c3c25ac5c7cf77500341e63e5dda5","50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2d0ae1ee661abf8b97054c4ecf855faf346fd4a8","5e3fcc3d308f232da37ab31f5380d01badea9326","","83aa9f215e3f997b1a067641cbb935d928183781","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"2d3467e1626ec58e3ce4bef47a6431e5ad382042","fa5b60ecf75df3254a51b717d4deb92c755fdf9c","","959ff98982dbd2f0df4f024bdc372013eec9a020","99.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2d5acd7d3bcfe572e8a2f983620e807731c2c60d","47d054383131e5566b280053b3994fc579345a9d","","9f14dcf6d6dc04a4aa19d81cfa2ab33524177ad5","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2d910eb39d881863e3f7316f3fdb6a636b90b960","5fd548f9cae0d9aafb9d448cc8673c4f7a6f9b71","","63814aa19c46713a4aa8792382c86f7700d0f962","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"2dc40c36aff140b37a55a6951442ae9da8e88913","09f2aaa19e991c22e446e724c1612dd43290b354","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","60.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2dd59db0a9d7c79f648ce47718750ecaa3072aa5","9bc21a36ea6dbbec02bd98f9b04577b57efdcf94","","d80a9d65715fafb9e31a20cebdc240164e4628ba","78.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2df5aabbfa24c088cdbf3b12ae12c79edd88ab12","c2950530592db152ca34b693654efef6b4701212","","bf6ecf354d4a52c75b596094051802813718976e","10.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2e3329876f4d1ff365cce4eb763dc92c2d959ea6","0e200d0c6562c2fdbad6c2ad752ea0a4ca4c763a","","f1d219bac51d87be2d67850b2e9586c4a7173663","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2e5fed3342bcd950dc801ad793ee96a6a3fe4a7c","df94f1e72279287d8d49d98ca5643ce4bd82877e","","b2508a26407c94d07c23ed54716e0480122d2f23","40.26","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2e60050860abdc12c921058a0cc5e2e72947e383","7325fb0d2bf5541a2dcedd3c7d27a6b7985b7508","","daca426fbb1686139dd54733fbd2d37c3993c0dc","25.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2e6796f33482900883b66aa5ea5c2ecde46020f4","77eb6fb30a1b1c657594a2272b6622b3daa4d02f","","e6c2be5f4d5212a36f2740c3e7a87dba28e46d6a","","","","","","","","","","","","","","","","","","","","","",""
"2e89a7b07303ba65d36c4e0593ae570f14a87a8c","c3e472b61fed65840e692fcc2b42aced487ce22c","","3ab582b31e7ee4f2c91ee22e6de699c16fca742f","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2ebbd06e77c8e2eec42026c8ba5be790dac5c277","92d88c47c16a612c910198a22ca092b31ad95173","","4613cfd8b08cd01bce2108fd03ed49421e96ed05","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"2ec5cf31383b5877f88d1d7ed9bcfc95428a3573","948331b4a128b31feacca5edee142cfb70254861","","9dca46bf8c0b4a08b4b595cfaa1f46e971146fb4","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"2ed8d3d86a796d9639d9145a30128234bb2d5cef","baa4633b2b7bd3d164484602d0997cc1efa91ef2","","e6e9ecd675dbf4f4c3e6650007392caf9e489f66","3.58","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2ee24758ce02cd62a487b2bb109877483b117f1a","b0d26b2a6d114e75d818638ca9737def4add3114","","3103886279fea57b176a517db45da1b9400aab5e","0.70","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2ee65b45faa9d6efea0571ac781fe8b7a6a69e01","daa85e49aea0ebe4407eafe01a53a97a00fe3e32","","843bd8be249e983246d0e85aa2e27aaa620be68a","66.67","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2f012dff6b9c068435de286648c262a0b7c26fa1","f7adf2ea0eb167d823f48a4920fc3bb0f9d5327f","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2f2afa1cdedc270e9c914afd440212c3ab11ed38","0d334febfbba3818e604e948831d924ee5c5617a","","83aa9f215e3f997b1a067641cbb935d928183781","8.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"2f3027f4db1447e1b6e950e493a1db18af9e2112","8de9341dba1c275312c27edc7734568946842284","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","9.52","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2f52704edd80c4a5f2bd1b2bc6051bd77a62bc2c","dc61b28dbae595a71fc79e57143b3b839334b79a","","959ff98982dbd2f0df4f024bdc372013eec9a020","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"2f52c2edb112e6a8ed9f5bf7304e966daf9657f9","6f8736b01be040cea8a12593782d3a0f338dca48","","d80a9d65715fafb9e31a20cebdc240164e4628ba","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2fd7e0976a20bdf44fb3dc268fb94c4a3a185630","494d76823cb76edd3d3c7932aac30c3969b9d667","","42266092b839a4a6d1a21fda2de139c15e2e98d7","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2fe22b7d317f833ecfa055c975999334bea29e9c","ed3356dea97045ca49adc90303b3bee8165aa044","","c8882820029defc8565709a0e350133cc3498a27","0.79","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"2ff670d134fead72a512077a450b8e6cfd9bfba1","b6f7a9397d0b0b398cfe14bdad80d5fae374a8a5","","f837df26052ea540209856c69dac5929d62b1f2b","99.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"304dcdf9bbdcca798fa159594e040d5d2968bd22","ea1265794d2386c5173465dd0b1467d4d8244db5","","d80a9d65715fafb9e31a20cebdc240164e4628ba","15.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"307843204fe9b1f394fcc850896188f5ed34e4a1","d7a6808078fe4d82a9f15915b5000cb24debf5ca","","a75e177d46531d8f830c33203fdae2c681122bfc","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"30982580256b3bb623adbf6dfb6acf42d77b09b2","61218baeb8fb32545b74dc0a3f24d856095ef3df","","83aa9f215e3f997b1a067641cbb935d928183781","50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"309fa98810e0618f99364b3c68b8c2583d85328e","8899d0953afa2b87272ccef34464d4dec81a221a","","e903d79fcf3fc738c149683173d88125508cbc3b","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"30f3c8b1d3e70d4d8ddc1bb56f1df872ea9aa7c2","871a52733b568e7b0bd591e19e71212c2974db8d","","d80a9d65715fafb9e31a20cebdc240164e4628ba","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3105666f46e5d585dde446fafd1f95a5159135f7","f6a6e822a39121dfe702d9e10848c472bef6a67c","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","49.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"310ca059de4c30980d526089e5cb9baf78aaa9a8","95b373829a2986c04c9f826a1951ab3d27aa4a04","","3eff54a492893d16d5c0527aedfcc414fb5529da","5.22","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3122883056b196f5310063b564d30743aaa3e5dc","98dabbdce0ae9480545fe6b0d5a0392e7751ef1b","","486dd1b311b9df552af547337c79fc8e13c4b5e4","51.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3146698f510775529f65a1b6e3c6c0c809f49124","1e0c7b7d04003eef497630b14dca597a7a82087d","","c8882820029defc8565709a0e350133cc3498a27","20.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"316a1b2c38743628a275ce66a9c335a867708c73","68b7bce019163174c8308f8cd8c0db1c0bddaa74","","4df9d6f938abab1bb9464a8fe2a0e8f7dcad63ee","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"317a29741fa47539de911f076c91255a2f1325f0","c6d9c8cac2fdea41b98dc7276762e7c80d300757","","31fb02ea15b642a169ee418a03909b676aa2d1f8","40.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"319f305daaf1dfa3478a41ae6002b185b7ba0b89","ae7cc5f93b764b16a96f01296502cbd08712a8b9","","d78180910340cce13cf09a1924898fb54dc8d961","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"320abd80c3f232cbb97e63ef3efa93897878fb95","21e5a32f8db323ce210f5da842cfb18abc494687","","bd90329a76e7d290adeb07557cc6737e10625189","30.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"326d5ba600bd275004ac07bc351aad517cd2bce7","257b3c10156faa851fcd586d1eb3019546c4fd42","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","15.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"32a9a257d3797acf58e96288b2e265fd82845928","414c9ecb0d321ee19b27eff956fcdee145ce7b60","","118c5bf14b18c11f8ef3cd81895c84110a740be4","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"32e4d3d5c1ac001d3b26838c9c52ec62dc2fef41","783c6f66f0f1209729d3f024c281a10aa284c849","","959ff98982dbd2f0df4f024bdc372013eec9a020","49.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"330520d22ceceba9da26873495f2b3b6e06b9be8","394ca94417c331917dea6e717a7c644621059d44","","2ad2003a1268291bd32b62631689aaa26fe58a6c","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"3308ed9aee0ad67e4cddc4df6d7df09980e95abe","774d221d17ac4ce2da310929835dd007e8fa718d","","c83e38663ee9a48846cb8f13ad400d790057be29","100.00","","","","","","","","","","","","","","","","","","","ALLEINAKTIONÄR","",""
"331c86cd8aef8492b9a159d845590d8a3ebc536a","3a0f260d486024873c36b3c789d845bb0a0a316d","","c8882820029defc8565709a0e350133cc3498a27","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"337afd724549c493cfa6003b4ce472ae9f8c75ea","ea1515613eaf801e559a123c6241a99cd35980e3","","208d618a2d6187b5e16972cd623819e64eecb3b2","98.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"33a8fcdf2966b79e26094290d03b9fdf3b587934","e0ed8053cc1a5c8f6b0a6392cd9be06743d465ff","","c8882820029defc8565709a0e350133cc3498a27","20.00","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"33cc9757c19bdb4151407d181c5f2af7c46d858e","6735c1b78b0fb802bbee83d510a3d51e465a4b2d","","63464307c00c11d6db6bf6ea497a7118ef2c8666","","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"33d8ff1660d3393dcea53a36ef428c04e3ec2697","208d618a2d6187b5e16972cd623819e64eecb3b2","","c8882820029defc8565709a0e350133cc3498a27","15.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"342cce9bc0152bf1e4c22984288e8b765089f912","97833b5bc4f200b9c40aa9efe22611d7ca286984","","676ff5516d8ca00454934b18aae5f7ca0d0e1fe4","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3443a18257b39eadb85f10bdf695ad010a4c022f","e12b0e6207de869603bfeee7f4ab303da4f2223e","","42266092b839a4a6d1a21fda2de139c15e2e98d7","1.76","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"34809d280a16304458688892819360e79ec0b04d","01a80596cb149a0759c8f01945ea89e08027de63","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"34962d12a5c64fe60efbac21dd59c28376af823a","838844594e18c0c5b738208cb3cacb4c8a491176","","e7ac35be4789acb96f64af03d045bfce480826a0","98.90","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"34a3f5a834dec7d7b943f0661419c7f3ed7ba788","97e8916295f589fd6aa06b2abca961e90937f49e","","d22ada85a5760e862b38a88b5aa6044ae6c280d2","1.90","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"34fdc749734a4421155feb556e7915ee84ab249f","e39015f0c4cbd01f74c5d6881252393f8ab1782c","","72d4b74877f998858267e27717bfa0fb24687f14","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"3535aff76adb38dec2e2763bdce389bff6eb5788","66b5bf13bd2da7afb765885e76e4cad8f32583bf","","45dc378cc0687c4b90c2aa8e7ee50da7b9241e31","12.60","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"355be4a4f5ed24ff286ac623144eda03ec5b1d5c","dc4055af3baf6fc9a7ca7662dcb1a68384902b2f","","c8882820029defc8565709a0e350133cc3498a27","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"358e0ff54e06092ef7870de613e6668786c2a1bc","6fec9eeea2bdc5bb6b0555b20c48d7ad62a31d3a","","b0d6b4df37040bec6f772d348028d2553662c8a4","89.96","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"35a78220a97d481aa115304cfaf1d9fc00e2c8cc","2a1bfc9941bacc33507f740f5f0592a8e4e20c3c","","b705317bed42cdb8f263cf0b3f31e552c244ceac","2.76","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"35afe40c4ea1c3f216990104e981982f503af283","45dc378cc0687c4b90c2aa8e7ee50da7b9241e31","","2d069be12524562edb4556391a294c71196c49f9","0.15","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"35dd583a1f3845445204617982c362b65a176da7","bfa9a5ff1e50b47e3ab6c53b6a58ce3ce1f4b7e1","","843bd8be249e983246d0e85aa2e27aaa620be68a","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"35f0970db54d514df308e39145c80808a4c7af78","4377a3a62b6b4ccbd0d21bd59069f402fc927f26","","b3292c4ea1ed9c3641366108b3fef8a8c2e53522","35.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3610e2ce2284ef0c438ea61f5c5a9ee112e6d785","c0b8888d1ef9858645587c8ab30ce6ca1233a797","","680191a18c62002e31f48344eb9eeeb900b2cbb8","25.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3620ca7aeb66575da751f3326066bd590d4ac3f0","043d4aa67c94f6126acf1c510b09e23c3b641ca0","","e51ec26d7c3e86ea3d6a02607765113d36ecbc4a","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"36314bc7fb119c3a281b5cd1116750da9caf9e18","2acc9059055b6ce61d5bb44fc3dbe9fe8e5c8fe2","","3ab582b31e7ee4f2c91ee22e6de699c16fca742f","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"367e8fa445e71a8898d54a3c64509785dda44b63","2d7f39992c080e87f9ddf8e317232f284bd6a74c","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"370443e1669d12406726d09aa41103a3bbe1fb89","9ff0237516d8441b2415e2d05cbac2c0e51287be","","83aa9f215e3f997b1a067641cbb935d928183781","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"371188811ed52bf7724d51ad3516fe0aa1bb2b24","b0d26b2a6d114e75d818638ca9737def4add3114","","c2d64c9e7b0f887c013df20618fcdb3668ceac97","0.22","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"37aa0f994f5c9a5c5e3a41911b13ef046f7079a7","b6bb7eb5c7404e357a2e589e87afe34262c93b3c","","4613cfd8b08cd01bce2108fd03ed49421e96ed05","93.93","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"37abe6726785b5af8a3d0564240d00e591d47699","a4a9b558cd0f2216de763401475a08ec923cd7f3","","94b992d79f8647b7dceb5a17c401be232274614b","50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"37b909d4d02c29ab6aa7186d4010b6655bceb535","5fb9b417758ba8535c2b1444808fa7d326357bfb","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"37cdd3d83a8a01f036fb347a31b32964074409f4","752c05afa3dad22ae55616fb9b6e25204e389320","","cb0e9dff4f942e3df47e537918efb8fd1ff31e74","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"37d861e8283cfe90ac17fd29b9e2225e82363a96","b05501547590033c21968e7246b1761cafacb632","","42266092b839a4a6d1a21fda2de139c15e2e98d7","5.28","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"37f4c00c17e4456d9e39f58dcdefeb803e2e6bc4","e393fcb9e56b593aae80a4720d2c8c987a4e3a3a","","bf6ecf354d4a52c75b596094051802813718976e","6.60","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"382392c18562c57443457d6d54e07080d48886f7","c34d568b2c40b5e8815983ec6c1994f2a37717e9","","0a0b4460e35053965a3480293f853ecd4aa3e930","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"387f6a99b673971abf6d66ec00ee7d4c51ca3c76","b29d4566aeb5034b014eaa967f88cd8e1dbf66dc","","c2d64c9e7b0f887c013df20618fcdb3668ceac97","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"38c4365a6e7a27c634bb89fed89d6eab44460873","a1a67da6d19bf8b2fc02fb30eb2f291a588c3a92","","8c2ad4b902abef6eb2cb4d23ead3324b1be989bb","51.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"38fdd716a13370404f5f00659b8238507bff3102","c3672aa45116d31a832f3f0235e7fd81880e13ef","","d80a9d65715fafb9e31a20cebdc240164e4628ba","90.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3983cefd4e37e8edfe8a58ec88d5697015a5c7be","245d8e7a3aa5ac8c7cdf29d686bdd227a7542282","","d78180910340cce13cf09a1924898fb54dc8d961","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"398d58767758aaa0d174480b3e2b336ed14bd5b5","321c94662e71de8bae88facb84427e29fdfda840","","bd66e4a4b3d7475b2ad7cd16bd48a041a531f6ec","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"398df44e6cc6a4fd1f7c1718ec91355a996a2af8","199d41ad47212bdfcdef2822b888e3a713512ff4","","d55eeca95e40fb4dfe3694a2d6084231c6564ab8","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"39bf1132b2dd7c8414d1ffccee34f22748afb4b6","89cb87829bab3a481af889eb4d3c6d004d6b9434","","83aa9f215e3f997b1a067641cbb935d928183781","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"39c4267332719dab5361de8ffd13932a8965dd18","bf2f31dd9f97f94ec65e3b7849068d32f93809e6","","e056bb479e4a666aa75eb936dca09c1c4d63f295","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"39e5b020749d58fb342f7d7d1811a11e5153ae2b","aa35344e18356c67d9593c71a4ab7a6fba1ed55a","","27516ebafce26575dbeb5e01dabd33587fe50c8e","17.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3a3cb21705ac9c26c2bf6c88b6d2bb97ca6faa35","8045b78122a9e49cf4c97d408165491eeee964bf","","a75e177d46531d8f830c33203fdae2c681122bfc","26.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3a4f44285777be69e26ecc719924496de40c9e23","a8d8b2c6ca3b3e60922ae3fe48c812cc35bda2b9","","227884a814e885c783dacfbd013a76fce1d37c73","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3a5dd54dcf51e5538c5add9779994cc52a00b626","5ac386a2fe29899f3fa1bf58fa01f94db7ddb62b","","d5d549382e295de3c76e1f30bc587aac5307a556","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3a74cf3f32eda87ae72140cf5b1b11fb333d2c3d","877c2db049ada7993abe93f87f5466b45703d0bb","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3a90e3950810ee23702f90db051c9f32a7c4ab8f","2558e3661cf676c6854713dc8c341803281155b3","","880c6804d39c12b660c3204ade4cdc4557662bca","75.00","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"3abefdf7c459e268dc61df36b6388d9defc58426","375ea110946c2f0a173ec6a3986a94f44e2e224f","","b50b3fa809bb1878e6cc595ce16fe064b6d4c946","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"3ac9d13e1c3027e28fa95444a9c56b8229d3da6a","432dd5c5360fc38e4d9faa44c63aee548505c7d6","","a7883bb8ccdd2192f421354f1634eedf82d4f9cc","80.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3b5d4be4a9a26f1fdd6cba441dc526e4f0679873","09c56c882e57fd09b8adb131f14c2e894178578b","","63814aa19c46713a4aa8792382c86f7700d0f962","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"3b88a136cf91de168710c44f5218a562982ec086","2cb64a72b7be052171e4623db30ef44d32e021c8","","42266092b839a4a6d1a21fda2de139c15e2e98d7","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3b89194e6ec66a9d706a597565889cdde5b3e77c","33691bb2946dbd8df02732b7ddcd62867556e92d","","a9e3a4faef64446b9eccfd4739f62a07348d12fc","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3bda1092a7902f1af74d3653d01e04f4e8a7593c","0b878c384c8bd180f3f857236188cfeb94fd581b","","2ad2003a1268291bd32b62631689aaa26fe58a6c","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"3bf2d645de7029147f066bd76ab17b3333e00fcf","8c0a31ad199d7590fb5cea1b9c041580c6b67200","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3bfe1f6555f9863bf28954b73ced0c468911c73f","e0dd8451f61b217bdd45091a8c6f374000165291","","60860059843aa9816e69f31e773c85f7f7232e84","","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"3c252b5e740228daeb2034ada5502fa300adcf3e","3c4e24434c7dce4c529c16818e9c9f5cd52a3a4c","","402935266a8ef14cea17094d133216b19bd89435","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3c4e93304a164475b9816778e266112317d3b007","4c23bee0dcfc756c52af9e8f93f49b2bb25418a4","","c2b0ca16acf5fd6a54acb6cbeae9a2ed503a00df","","","","","","","","","","","","","","","","","","","","","",""
"3cd2ce3227098d2b59ada56089a25d91dfbf5c0d","77acbf6b0f783ee4a72fa2cd582e168109f00968","","c2d64c9e7b0f887c013df20618fcdb3668ceac97","86.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3d1378cc74f11829bf30138c7552227aa9c25da4","3a0e4f125aa4dea3e0b2092e918e407a3032f76f","","58c45eeed878f33678d74720cf7268c2a68ef4e1","20.53","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3d155785070563cfdc2b2b3f35484616c9e74fda","98c5d43f3677a995bb1f4ede46c1f8ba3f3df8ca","","843bd8be249e983246d0e85aa2e27aaa620be68a","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"3d4ffafe788704ff04a856577f7b8691a20d4e22","0fd921f674c82af0071f30da799e0205e39f00bb","","d8d7308390e378cc7ffcaca24dad36a226927322","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3e009f82ab0b5409fa7f28a345a934fcaa420a49","d9fcc664760aa0987a6f256a42ba62e46907b4d1","","e6c2be5f4d5212a36f2740c3e7a87dba28e46d6a","","","","","","","","","","","","","","","","","","","","","",""
